,institution_name,univ_address,city,state,zipcode,chief_name,chief_title,website_url,admin_url,financial_url,app_url,county,longitude,latitude,
,Valley Medical College,4707 Silverton Road NE,Salem,OR,97305,Robert Enger,Campus President,http://valleymedicalcollege.com,http://www.valleymedicalcollege.com/,http://www.valleymedicalcollege.com/financial-aid,http://www.valleymedicalcollege.com/online-application,Marion County,-122.966734,44.969765,
,Susquehanna County Career and Technology Center,1 Schoolhouse Rd,Dimock,PA,18816-0100,"Alice M. Davis, Ph.D",Administrative Director/Guidance Placement Directo,http://scctc.elklakeschool.org,,,,Susquehanna County,-75.89551,41.78638,
,Centro de Capacitacion y Asesoramiento Vetelba,Paseo de Diego #159,Arecibo,PR,612,MYRIAM S PEREZ,DIRECTOR,http://www.ccavetelbapr.com,,,,Arecibo Municipio,-66.716706,18.472154,
,Colegio Pentecostal Mizpa,Bo Caimito Rd 199 Km 0.3,Rio Piedras,PR,928,Angel Rivera,President,http://www.colmizpa.edu,,,,San Juan Municipio,-66.049855,18.395524,
,Caribbean Forensic and Technical College,Paseo de Diego St #5 2nd & 3rd Floor,Rio Piedras,PR,00925-2901,Ismael Mercado,Pres. & CEO,http://www.cafotech.com,,,,San Juan Municipio,-66.049816,18.398466,
,Charleston School of Massage,778 Folly Rd,Charleston,SC,29412,"Mark Hendler, Ph.D.",President,http://charlestonmassage.com,,,,Charleston County,-79.967758,32.741395,
,Concorde Career Institute-Arlington,"600 East Lamar Blvd, Suite 200",Arlington,TX,76011-4016,Rebecca Zielinski,Campus President,http://www.concorde.edu,http://www.concorde.edu/,http://www.concorde.edu/,http://www.concorde.edu/,Tarrant County,-97.105674,32.762545,
,Kussad Institute of Court Reporting,2800 South Ih35 Ste 110,Austin,TX,78704,Joyce Kussad,President,http://kicr1.com,http://kicr1.com,,,Travis County,-97.744966,30.228906,
,Lamar Institute of Technology,855 E Lavaca,Beaumont,TX,77705,Dr. Paul Szuch,President,http://www.lit.edu,http://www.lit.edu/admissions/Admissions.aspx,http://www.lit.edu/depts/finaid/default.aspx,http://www.lit.edu/PDFView.aspx?PDF=4,Jefferson County,-94.078238,30.046868,
,MJ's Beauty Academy Inc,3939 S Polk Ste 505,Dallas,TX,75224,Margaret M. Jackson,Director,http://www.MJSBEAUTYACADEMY.com,,,,Dallas County,-96.840187,32.69606,
,Aviation Institute of Maintenance-Dallas,7555 Lemmon Avenue,Dallas,TX,75209,James Cooper,School Director,http://www.aviationmaintenance.edu,,,http://www.aviationmaintenance.edu/aviation-dallas.asp,Dallas County,-96.839607,32.849125,
,State Beauty Academy,663 Oriole Blvd,Duncanville,TX,75116,Michael Rolfe,Director,,,,,Dallas County,-96.901245,32.660124,
,Healing Mountain Massage School,455 S 300 E #103,Salt Lake City,UT,84111-3232,Randall J. Nikola,School Director,http://www.healingmountain.org,,,,Salt Lake County,-111.882416,40.758974,
,Career Training Solutions,"100 Riverside Parkway, Suite 123",Fredericksburg,VA,22406,A. Christine Carroll,President,http://www.careertrainingsolutions.com,,,,Stafford County,-77.497301,38.33839,
,Rudy & Kelly Academy of Hair and Nails,"1920 Centerville Turnpike, Suite 114",Virginia Beach,VA,23464,Rudolph R. Russo,President,http://www.rkacademy.com,http://www.rkacademy.com,http://www.rkacademy.com,http://www.rkacademy.com,Virginia Beach city,-76.191517,36.778749,
,South Branch Career and Technical Center,401 Pierpont St,Petersburg,WV,26847,Michael T. Kubina,Director,,,http://www.southbranchtech.com,http://www.southbranchtech.com,Grant County,-79.120151,38.998996,
,Nevada State College,1125 Nevada State Drive,Henderson,NV,89002,Dr. Lesley DiMare,Executive Vice President & Provost,http://nsc.nevada.edu,http://nsc.nevada.edu/admissions,http://nsc.nevada.edu/finaid,http://nsc.nevada.edu/applynow,Clark County,-114.938075,35.987217,
,Virginia College-Jackson,4795 Interstate 55 N,Jackson,MS,39206-4026,Milton Anderson,Campus President,http://www.vc.edu,,,,Hinds County,-90.15129,32.360882,
,Virginia College-Austin,6301 E Highway 290,Austin,TX,78723,Harvey Giblin,President,http://vc.edu,,,,Travis County,-97.700331,30.321498,
,California State University-Channel Islands,One University Dr,Camarillo,CA,93012,Richard R Rush,President,http://www.csuci.edu,,,,Ventura County,-119.04085,34.16271,
,ITT Technical Institute-Springfield,7300 Boston Blvd,Springfield,VA,22153,Andrew Scoblionko,Director,http://www.itt-tech.edu,,,,Fairfax County,-77.198248,38.740878,
,ITT Technical Institute-Chantilly,"14420 Albemarle Point Pl, Suite 100",Chantilly,VA,20151,Deborah Brent,Director,http://www.itt-tech.edu,,,,Fairfax County,-77.449461,38.89073,
,The Art Institute of California-Orange County,3601 W Sunflower Ave,Santa Ana,CA,92704,Gregory J. Marick,President,http://www.aicaoc.artinstitutes.edu,,,,Orange County,-117.91863,33.6957,
,Franklin W. Olin College of Engineering,Olin Way,Needham,MA,02492-1200,Dr. Richard K. Miller,President,http://www.olin.edu,http://www.olin.edu/admission/overview.asp,http://www.olin.edu/admission/costs_fa.asp,http://www.olin.edu/admission/applying_to_olin.aspx,Norfolk County,-71.26401,42.29345,
,Metropolitan Community College-Business & Technology,6899 Executive Dr,Kansas City,MO,64120-2429,Deborah Goodall,President,http://www.mcckc.edu,,,,Jackson County,-94.501819,39.14012,
,Lincoln Technical Institute-Northeast Philadelphia,2180 Hornig Rd,Philadelphia,PA,19116,Edward Isselmann,Exec Director,http://www.lincolntech.com,,,,Philadelphia County,-74.991854,40.113008,
,Lincoln Technical Institute-Center City Philadelphia,3600 Market St,Philadelphia,PA,19104,Ed Stranix,Exec Director,http://www.lincolntech.com,,,,Philadelphia County,-75.194226,39.956154,
,Won Institute of Graduate Studies,137 S Easton Rd,Glenside,PA,19038-4535,Dr. Bokin KIm,Acting President,http://www.woninstitute.edu,,,,Montgomery County,-75.154626,40.099435,
,Lincoln Technical Institute-Paramus,240 Bergen Town Center,Paramus,NJ,07652-5002,Laurie Pringle,Executive Director,http://www.lincolntech.com,http://www.lincolntech.com,http://www.lincolntech.com,http://www.lincolntech.com,Bergen County,-74.062463,40.916408,
,Pima Medical Institute-Colorado Springs,3770 Citadel Drive North,Colorado Springs,CO,80909,Eric Oster,Campus Director,http://www.pmi.edu,,,,El Paso County,-104.758012,38.845789,
,University of Phoenix-Kansas City Campus,901 E 104th St Ste 200,Kansas City,MO,64131-3459,"William Pepicello, PhD",President,http://www.phoenix.edu,,http://faw.phoenix.edu,http://myapply.phoenix.edu,Jackson County,-94.5793,38.939618,
,University of Phoenix-Atlanta Campus,8200 Roberts Dr,Sandy Springs,GA,30350-4147,"William Pepicello, PhD",President,http://www.phoenix.edu,,http://faw.phoenix.edu,http://myapply.phoenix.edu,Fulton County,-84.341041,33.98062,
,University of Phoenix-Chicago Campus,1500 McConnor Pkwy Ste 700,Schaumburg,IL,60173-4395,"William Pepicello, PhD",President,http://www.phoenix.edu,,http://faw.phoenix.edu,http://myapply.phoenix.edu,Cook County,-88.042584,42.056237,
,University of Phoenix-Nashville Campus,616 Marriott Dr Ste 150,Nashville,TN,37214-5048,"William Pepicello, PhD",President,http://www.phoenix.edu,,http://faw.phoenix.edu,http://myapply.phoenix.edu,Davidson County,-86.690183,36.1449,
,University of Phoenix-Northern Virginia Campus,11730 Plaza America Dr Ste 200,Reston,VA,20190-4750,"William Pepicello, PhD",President,http://www.phoenix.edu,,http://faw.phoenix.edu,http://myapply.phoenix.edu,Fairfax County,-77.350123,38.953126,
,David's Academy of Beauty,10229 Lower Azusa Road,Temple City,CA,91780,Mohammad Mojadidi,CEO,,,,,Los Angeles County,-118.043552,34.09149,
,Birthwise Midwifery School,24 South High Street,Bridgton,ME,04009-1110,Heidi Fillmore-Patrick,Executive Director,http://www.birthwisemidwifery.edu,http://www.birthwisemidwifery.edu/content/view/39/111/,http://www.birthwisemidwifery.edu/content/view/41/111/,http://www.birthwisemidwifery.edu/content/view/68/118/,Cumberland County,-70.714026,44.052104,
,Argosy University-Dallas,"5001 Lyndon B. Johnson Freeway, Heritage Square, Suite 230",Farmers Branch,TX,75244,Ronald Hyson,Campus President,http://www.argosy.edu/dallas/,http://www.argosy.edu/admissions,http://www.argosy.edu/admissions/scholarships-financial-aid,http://www.argosy.edu/admissions,Dallas County,-96.823046,32.926742,
,Le Cordon Bleu College of Culinary Arts-Orlando,8511 Commodity Circle,Orlando,FL,32819,Joe Hardiman,President,http://www.chefs.edu/orlando/,,,,Orange County,-81.42964,28.44156,
,Paul Mitchell the School-Costa Mesa,1534 Adams Ave,Costa Mesa,CA,92626,Cynthia Butler,Director,http://www.paulmitchelltheschool.com,,,,Orange County,-117.92095,33.67336,
,Ave Maria School of Law,1025 Commons Circle,Naples,FL,34119,Eugene E. Milhizer,President and Dean,http://www.avemarialaw.edu,http://www.avemarialaw.edu/index.cfm?event=admissions.standards,http://www.avemarialaw.edu/index.cfm?event=financial.aid,http://www.avemarialaw.edu/index.cfm?event=admissions.applicationMethods,Collier County,-81.731045,26.24209,
,Everest College-Arlington,801 N Quincy St-Ste 500,Arlington,VA,22203,Christi Hays,President,http://www.everest.edu/campus/arlington,,,,Arlington County,-77.107542,38.880116,
,Tulsa Welding School-Jacksonville Campus,3500 Southside Blvd,Jacksonville,FL,32216,Harold Saulsby,Executive Director,http://www.weldingschool.com,,,,Duval County,-81.55954,30.28226,
,ITT Technical Institute-Canton,1905 S. Haggerty Rd,Canton,MI,48188-2025,Nadine Palazzolo,Director,http://www.itt-tech.edu,,,,Wayne County,-83.44758,42.292946,
,ITT Technical Institute-King of Prussia,"760 Moore Rd, Ste 150",King of Prussia,PA,19406-1212,Jude Nix,Director,http://www.itt-tech.edu,,,,Montgomery County,-75.411862,40.10208,
,Lancaster General College of Nursing & Health Sciences,410 N Lime Street,Lancaster,PA,17602,Dr Mary Grace Simcox,President,http://www.LancasterGeneralCollege.edu,,,,Lancaster County,-76.302668,40.04519,
,DeVry University-North Carolina,"2015 Ayrsley Town Blvd., Suite 109",Charlotte,NC,28273-4068,Regina Campbell,Campus Director,http://www.devry.edu,,,,Mecklenburg County,-80.931745,35.137966,
,West Virginia Junior College-Bridgeport,176 Thompson Dr.,Bridgeport,WV,26330,Sharron Stevens,Exec Director,http://www.wvjcinfo.net,http://www.wvjcinfo.net,http://www.wvjcinfo.net,http://www.wvjcinfo.net,Harrison County,-80.272303,39.283796,
,Antioch University-PhD Program in Leadership and Change,150 E South College St,Yellow Springs,OH,45387,Tullisse Murdock,Chancellor,http://www.phd.antioch.edu,,,,Greene County,-83.890404,39.798891,
,Vatterott College-Cleveland,5025 E Royalton Rd,Broadview Heights,OH,44147-3502,Kate Spies,Director,http://www.vatterott-college.edu/cleveland.asp,,,,Cuyahoga County,-81.653213,41.31513,
,St Louis College of Health Careers-Fenton,1297 North Highway Drive,Fenton,MO,63026,Mr. Steven Barsam,Co-Owner,http://www.slchc.com,,,,St. Louis County,-90.473546,38.542351,
,Interactive College of Technology-Gainesville,2323-C Browns Bridge Rd,Gainesville,GA,30504,Elmer R. Smith,President,http://www.ict-ils.edu,http://www.ict-ils.edu/admissions,http://www.ict-ils.edu/financial-aid,,Hall County,-83.855683,34.277559,
,San Joaquin Valley College-Rancho Cucamonga,10641 Church St,Rancho Cucamonga,CA,91730,Mark Perry,President,http://sjvc.edu,,,,San Bernardino County,-117.571188,34.11254,
,Anthem Institute-Cherry Hill,2100 Rt 38 & Mall Dr,Cherry Hill,NJ,8002,Deanna Green,Campus President,http://www.anthem.edu,,,,Camden County,-75.026038,39.939241,
,Westwood College-Ft Worth,4232 North Freeway,Fort Worth,TX,76137,David F. Bostick,Campus President,http://www.westwood.edu,,,,Tarrant County,-97.312712,32.816667,
,Westwood College-Dallas,"8390 LBJ Frwy, Exec Center 1-Ste 100",Dallas,TX,75243,Paul Kepic,Campus President,http://www.westwood.edu,,,,Dallas County,-96.756959,32.922902,
,CoxHealth School of Diagnostic Medical Sonography,1423 N Jefferson Ave,Springfield,MO,65802-1988,Robert Bezanson,President and CEO,http://www.CoxHealth.com,,,,Greene County,-93.289108,37.22589,
,Alaska Christian College,35109 Royal Place,Soldotna,AK,99669,Dr. Keith J. Hamilton,President,http://www.akcc.org,http://www.akcc.org,http://www.akcc.org,http://www.akcc.org,Kenai Peninsula Borough,-151.135554,60.488047,
,New Covenant International University,7255 South Military Trail,Lake Worth,FL,33463-7899,Dr. Kevin Dyson,President,http://www.newcovenant.edu,,,http://www.newcovenant.edu,Palm Beach County,-80.113982,26.56617,
,Grantham University,7200 NW 86th St,Kansas City,MO,64153,Fredrick Snow,President,http://www.grantham.edu/,http://www.grantham.edu/gu-admissions/,http://www.grantham.edu/tuition/,http://www.grantham.edu/gu-admissions/apply-now/,Platte County,-94.663318,39.25036,
,Minnesota School of Business-Plymouth,1455 County Rd 101 North,Plymouth,MN,55447,Andy Hoeveler,Campus Director,http://www.msbcollege.edu,,,,Hennepin County,-93.501935,44.994735,
,Carrington College-Albuquerque,1001 Menaul Blvd NE,Albuquerque,NM,87107-1642,Mark Lucero,Executive Campus Director,http://www.carrington.edu,,,,Bernalillo County,-106.633363,35.109509,
,NASCAR Technical Institute,220 Byers Creek Rd,Mooresville,NC,28117,Jennifer Waber-Bergeron,Campus President,http://www.uticorp.com,http://www.uti.edu/request-info,http://www.uti.edu/Student-Services/Financial-Aid,http://www.uti.edu/,Iredell County,-80.853525,35.604103,
,Everest Institute-Tigard,"9600 SW Oak St, Suite 400",Tigard,OR,97223,Siri S Dixon,School President,http://www.everest.edu/campus/tigard,http://www.everest.edu/campus/tigard,http://www.everest.edu/campus/tigard,http://www.everest.edu/campus/tigard,Washington County,-122.775057,45.444085,
,Potomac College-Herndon,1029 Herndon Pkwy,Herndon,VA,20170,C. Cathleen Raffaeli,President,http://www.potomac.edu/,,,,Fairfax County,-77.398182,38.962002,
,Anthem Institute-Las Vegas,2320 S Rancho Drive,Las Vegas,NV,89102,Rose Wilmot,Campus President,http://www.anthem.edu,,,,Clark County,-115.173196,36.146235,
,Milan Institute-Indio,45-691 Monroe Ave. Suite 11,Indio,CA,92201,Gary Yasuda,President,http://www.milaninstitute.edu,http://www.milaninstitute.edu,http://www.milaninstitute.edu,http://www.milaninstitute.edu,Riverside County,-116.2342,33.71622,
,Stenotype Institute of Jacksonville Inc-Orlando,1636 W Oakridge Rd,Orlando,FL,32809-3908,Carl McGowan,Chief Executive Director,http://www.stenotype.edu,,,,Orange County,-81.39998,28.472489,
,National American University-Overland Park,10310 Mastin,Overland Park,KS,66212-5451,Dr Jerry Gallentine,University President,http://www.national.edu,,,,Johnson County,-94.70204,38.940852,
,Everest Institute-Austin,"9100 US Hwy 290 East, Bldg 1-Ste 100",Austin,TX,78724,Kimberly Oppermann,School President,http://www.everest.edu/campus/austin,,,,Travis County,-97.655635,30.329,
,Everest College-Burr Ridge,6880 N Frontage Rd-Ste 400,Burr Ridge,IL,60527,Terri Hines,President,http://www.everest.edu/campus/burr_ridge,,,,Cook County,-87.91492,41.76111,
,Medvance Institute-West Palm,"1630 South Congress Avenue, Suite 300",Palm Springs,FL,33461-2171,Duncan Anderson,CEO,http://www.medvance.edu,,,,Palm Beach County,-80.088334,26.63624,
,Tohono O'Odham Community College,"Highway 86, Mile Post 115.5 N",Sells,AZ,85634-3129,Jane Latane,Interim President,http://www.tocc.cc.az.us,,,,Pima County,-111.5676,32.02886,
,Everest College-Dallas,6080 North Central Expressway,Dallas,TX,75206,Christopher Peters,Campus President,http://www.everest.edu/campus/dallas,,,,Dallas County,-96.775869,32.840321,
,Edward Via College of Osteopathic Medicine,2265 Kraft Dr,Blacksburg,VA,24060,"Dixie Tooke-Rawlins, D.O.",Dean,http://www.vcom.vt.edu,,,,Montgomery County,-80.407854,37.200196,
,The Salter School-Malden Campus,2 Florence St,Malden,MA,2148,Laurie O'Malley,School Director,,,,,Middlesex County,-71.073363,42.42766,
,DeVry University-Pennsylvania,1140 Virginia Dr,Fort Washington,PA,19034-3204,Adena Johnston,Metro President,http://www.devry.edu,,,,Montgomery County,-75.176972,40.137847,
,Utah State University-Regional Campuses and Distance Education,Old Main Hill,Logan,UT,84322-1435,Rhonda Menlove,Vice Provost Regional Campuses & Distance Educatio,http://distance.usu.edu/,,,,Cache County,-111.8096,41.74246,
,Pacific College of Oriental Medicine-Chicago,65 East Wacker Place,Chicago,IL,60601,Edward Lamadrid,Campus Director,http://www.PacificCollege.edu,http://www.pacificcollege.edu/prospective/request_catalog.html,http://www.pacificcollege.edu/financial_aid/index.html,http://www.pacificcollege.edu/prospective/request_catalog.html,Cook County,-87.625649,41.886838,
,Ronny J's Barber Styling,443 Bruton Terrace Center,Dallas,TX,75217,Abdu R. Ali,C O O,,,,,Dallas County,-96.66622,32.75056,
,Southwest Institute of Healing Arts,1100 East Apache Blvd,Tempe,AZ,85281,K C Miller,CEO,http://SWIHA.EDU,,,,Maricopa County,-111.922327,33.414824,
,InterCoast Colleges-Riverside,1989 Atlanta Ave,Riverside,CA,92507,Anna Marie Lopez,Corporate Financial Aid Director,http://www.intercoastcolleges.com,http://www.intercoastcolleges.com,http://www.intercoastcolleges.com,http://www.intercoastcolleges.com,Riverside County,-117.344204,33.993909,
,Ottawa University-Jeffersonville,287 Quarter Master Court,Jeffersonville,IN,47130,Walter Crox,Interim Campus Executive,http://www.ottawa.edu,,,,Clark County,-85.739623,38.275709,
,University of Cosmetology,254 South Service Rd. East,Sullivan,MO,63080,Annette S. Hill,Owner,,,,,Franklin County,-91.158157,38.22234,
,University of Antelope Valley,44055 Sierra Highway,Lancaster,CA,93534,Araceli Jimenez,Lead Financial Aid Officer,http://www.uav.edu,http://www.uav.edu/index.aspx?page=81,http://www.uav.edu/index.aspx?page=83,http://www.uav.edu/index.aspx?recordid=75&page=106,Los Angeles County,-118.134306,34.683676,
,Birthingway College of Midwifery,12113 SE Foster Rd,Portland,OR,97266,Holly Scholles,President,http://www.birthingway.edu,,,,Multnomah County,-122.538434,45.476521,
